,Marca,Modelo,Año,Color,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Precio,Link,Ubicación
485,Mazda,CX-30,2023,Blanco,Gasolina,5,Automática,2.0,Station Wagon,10 km,130.000.000,https://carro.mercadolibre.com.co/MCO-910706047-chevrolet-traverse-high-country-2019-_JM#position=6&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Los Colores - Medellín
486,BMW,X1,2018,Blanco,Gasolina,5,Automática,2.0,Camioneta,41000 km,119.000.000,https://carro.mercadolibre.com.co/MCO-909713446-ford-raptor-modelo-2019-_JM#position=7&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
487,Dodge,Journey,2014,Azul,Gasolina,5,Automática,2.4,Camioneta,110000 km,51.800.000,https://carro.mercadolibre.com.co/MCO-908314463-ford-edge-2016-_JM#position=8&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
488,Nissan,March,2020,Gris,Gasolina,5,Automática,1.6,Hatchback,42189 km,51.000.000,https://carro.mercadolibre.com.co/MCO-905408367-land-rover-range-rover-evoque-modelo-2020-_JM#position=9&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Laureles - Medellín
489,Kia,STONIC,2022,Gris,Híbrido,5,Mecánica,1000,Camioneta,4581 km,91.000.000,https://carro.mercadolibre.com.co/MCO-938324290-toyota-fortuner-28l-2019-_JM#position=10&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
490,Toyota,Corolla,2020,Gris,Gasolina,4,Automática,1.8,Sedán,22824 km,92.500.000,https://carro.mercadolibre.com.co/MCO-938043394-renault-duster-dynamique-4x2-2015-_JM#position=11&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,San Joaquin - Sabaneta
491,Mercedes-Benz,Clase C,2017,Plateado,Gasolina,2,Automática,2.0,Convertible,46017 km,132.900.000,https://carro.mercadolibre.com.co/MCO-933657130-nissan-x-trail-exclusive-2017-_JM#position=12&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,San Lucas - Envigado
492,Mercedes-Benz,Clase A,2020,Blanco,Gasolina,5,Automática,1.4,Hatchback,21300 km,122.500.000,https://carro.mercadolibre.com.co/MCO-931847032-mercedes-benz-gla-200-2016-_JM#position=13&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Loma de las brujas - Envigado
493,Nissan,Sentra,2015,Blanco,Gasolina,4,Automática,1.8,Sedán,82000 km,53.900.000,https://carro.mercadolibre.com.co/MCO-931432085-toyota-prado-txl-2019-_JM#position=14&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Conquistadores - Medellín
494,Ford,Fiesta,2016,Blanco,Gasolina,4,Mecánica,1.6,Sedán,66000 km,42.990.000,https://carro.mercadolibre.com.co/MCO-931416075-mazda-2-touring-2016-_JM#position=15&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
495,Chevrolet,Rodeo,1997,Verde,Gasolina,5,Mecánica,2.6,Camioneta,10000 km,33.000.000,https://carro.mercadolibre.com.co/MCO-930123397-bmw-420i-f33-cabriolet-executive-2017-_JM#position=16&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
496,Mazda,3,2016,Rojo,Gasolina,4,Mecánica,2.0,Sedán,60000 km,68.900.000,https://carro.mercadolibre.com.co/MCO-924559306-hyundai-atos-prime-2011-_JM#position=17&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Granizal - Medellín
497,Hyundai,2023,2023,Plateado,Gasolina,5,Mecánica,1.6,Sedán,0 km,63.990.000,https://carro.mercadolibre.com.co/MCO-922634202-mazda-3-sport-touring-_JM#position=18&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Los Colores - Medellín
498,Toyota,Prado,2015,Blanco,Diésel,5,Automática,3.0,Camioneta,130000 km,185.900.000,https://carro.mercadolibre.com.co/MCO-906782140-mini-cooper-se-electrico-modelo-2022-_JM#position=19&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
499,Mazda,CX-9,2009,Gasolina,5,Mecánica,3.7,Camioneta,NA,102000 km,68.000.000,https://carro.mercadolibre.com.co/MCO-905908029-land-rover-ranger-2018-_JM#position=20&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
500,Mazda,CX-5,2018,Blanco,Gasolina,5,Automática,2.0,Station Wagon,52048 km,105.990.000,https://carro.mercadolibre.com.co/MCO-938854935-chevrolet-aveo-gti-2008-_JM#position=21&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Dorado - Envigado
501,Volkswagen,Polo,2022,Plateado,Gasolina,5,Mecánica,1600,Hatchback,0 km,86.490.000,https://carro.mercadolibre.com.co/MCO-934786301-chevrolet-vitara-modelo-2010-_JM#position=22&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Copacabana
502,Volkswagen,Virtus,2021,plata sirius,Gasolina,4,Automática,1.600,Sedán,0 km,91.990.000,https://carro.mercadolibre.com.co/MCO-928080391-mazda-2-grand-touring-2016-_JM#position=23&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Las Antillas - Envigado
503,Kia,CERATO FORTE,2011,Gasolina,4,Mecánica,1.6,Sedán,NA,180000 km,35.000.000,https://carro.mercadolibre.com.co/MCO-924514796-toyota-land-cruiser-lc-200-2019-_JM#position=24&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Las Palmas - Medellín
504,Toyota,RAV4,2017,Plateado,Gasolina,5,Automática,2.0,Camioneta,96964 km,103.000.000,https://carro.mercadolibre.com.co/MCO-922677742-toyota-prado-tx-blindado-2013-_JM#position=25&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
505,Renault,ALASKAN,2017,Blanco,Diésel,4,Mecánica,2.5,Pick-Up,121370 km,103.800.000,https://carro.mercadolibre.com.co/MCO-918497110-toyota-fj-cruiser-2019-_JM#position=26&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
506,Ford,F-150,2019,Azul,Gasolina,4,Automática,3.5,Pick-Up,55000 km,297.000.000,https://carro.mercadolibre.com.co/MCO-909700003-kia-sportage-revolution-modelo-2015-_JM#position=27&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Carmelo - Sabaneta
507,Jeep,Compass,2019,Gris,Gasolina,5,Mecánica,2.4,Camioneta,33000 km,93.900.000,https://carro.mercadolibre.com.co/MCO-938935709-toyota-corolla-xei-2022-_JM#position=28&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
508,Chevrolet,Captiva,2014,Blanco,Gasolina,5,Automática,2.4,Camioneta,94462 km,44.900.000,https://carro.mercadolibre.com.co/MCO-938291454-honda-crv-city-plus-2017-_JM#position=29&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
509,Nissan,Versa,2017,Gasolina,4,Automática,1.6,Sedán,NA,69000 km,42.900.000,https://carro.mercadolibre.com.co/MCO-937622556-nissan-versa-advance-2016-_JM#position=30&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Itaguí
510,Chevrolet,Onix,2021,Gris,Gasolina,5,Mecánica,27149,Hatchback,27149 km,64.500.000,https://carro.mercadolibre.com.co/MCO-937037103-mazda-cx-5-grand-touring-lx-2022-_JM#position=31&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Robledo - Medellín
511,Mini,Countryman,2020,Híbrido,5,Automática,1.5,Hatchback,NA,34800 km,147.900.000,https://carro.mercadolibre.com.co/MCO-936964714-mazda-cx-9-grand-touring-lx-2020-_JM#position=32&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Los Colores - Medellín
512,Mazda,2,2019,Blanco,Gasolina,4,Automática,1.5,Sedán,25000 km,68.900.000,https://carro.mercadolibre.com.co/MCO-934358142-subaru-xv-es-cvt-eyesight-2018-_JM#position=33&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Calasanz - Medellín
513,Toyota,Prado,2005,Gris,Gasolina,3,Mecánica,2.7,Camioneta,191173 km,60.000.000,https://carro.mercadolibre.com.co/MCO-933614132-toyota-fortuner-sr5-2014-_JM#position=34&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Centro - Medellín
514,Ford,Explorer,2006,Plateado,Gasolina,5,Automática,4.0,Camioneta,230000 km,36.900.000,https://carro.mercadolibre.com.co/MCO-932850292-ford-raptor-f-150-2014-_JM#position=35&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Los Colores - Medellín
515,Mercedes-Benz,Clase CLA,2017,Blanco,Gasolina,4,Automática,1600,Sedán,28513 km,98.500.000,https://carro.mercadolibre.com.co/MCO-931847634-toyota-prado-tx-2012-_JM#position=36&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Rionegro
516,Chevrolet,D-Max,2019,Blanco,Diésel,4,Mecánica,2.5,Pick-Up,92500 km,109.900.000,https://carro.mercadolibre.com.co/MCO-929292991-bmw-530-i-2018-_JM#position=37&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
517,Mitsubishi,Nativa,2007,Plateado,Gasolina,5,Automática,3.0,Camioneta,164000 km,47.900.000,https://carro.mercadolibre.com.co/MCO-922575948-honda-civic-ex-2015-_JM#position=38&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,San Diego - Medellín
518,Toyota,Hilux,2015,Gris,Diésel,4,Automática,3.0,Pick-Up,87000 km,159.900.000,https://carro.mercadolibre.com.co/MCO-913168654-toyota-4-runner-2021-_JM#position=39&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Loma del Chocho - Envigado
519,Mazda,CX-5,2019,Gris,Gasolina,5,Automática,2.0,Camioneta,39000 km,114.900.000,https://carro.mercadolibre.com.co/MCO-938906919-mazda-3-touring-2016-_JM#position=40&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Laureles - Medellín
520,Toyota,Prado,2020,Gris,Diésel,5,Automática,3.0,Camioneta,81000 km,270.000.000,https://carro.mercadolibre.com.co/MCO-938350558-renault-stepway-dynamique-intens-2017-_JM#position=41&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Bello
521,Honda,CR-V,2012,Gris,Gasolina,5,Automática,2.4,Camioneta,91000 km,61.900.000,https://carro.mercadolibre.com.co/MCO-938298303-renault-duster-dynamique-2016-_JM#position=42&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Belén - Medellín
522,Mazda,3,2020,Rojo,Gasolina,5,Automática,2.5,Sedán,24549 km,103.000.000,https://carro.mercadolibre.com.co/MCO-938015614-nissan-march-advance-2022-_JM#position=43&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Itaguí
523,Ford,Escape,2013,Gris,Gasolina,5,Automática,2.0,Camioneta,45500 km,62.900.000,https://carro.mercadolibre.com.co/MCO-936998934-mini-cooper-s-2018-_JM#position=44&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Ciudad Del Rio - Medellín
524,Mercedes-Benz,Clase C,2017,Blanco,Gasolina,2,Automática,2.2,Coupé,55000 km,129.000.000,https://carro.mercadolibre.com.co/MCO-934359386-suzuki-swift-hybrid-2022-_JM#position=45&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Belén La Palma - Medellín
525,Ford,Ranger,2019,Blanco,Diésel,2,Automática,3.2,Pick-Up,66000 km,159.900.000,https://carro.mercadolibre.com.co/MCO-934371686-jeep-renegade-sport-plus-2022-_JM#position=46&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Guayabal - Medellín
526,Mazda,CX-30,2023,Blanco,Gasolina,5,Automática,2.0,Camioneta,30000 km,126.900.000,https://carro.mercadolibre.com.co/MCO-933360904-chevrolet-aveo-2009-_JM#position=47&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Calasanz - Medellín
527,Renault,Duster,2016,Plateado,Gasolina,5,Mecánica,2.0,Camioneta,92000 km,55.500.000,https://carro.mercadolibre.com.co/MCO-931159812-toyota-land-cruiser-1993-_JM#position=48&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
528,Renault,Duster,2022,Rojo,Gasolina,5,Automática,1300,Camioneta,11200 km,83.000.000,https://carro.mercadolibre.com.co/MCO-914468989-mitsubishi-montero-modelo-1996-_JM#position=1&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Itaguí
529,Hyundai,Tucson,2008,Blanco,Diésel,5,Mecánica,2.0,Camioneta,172264 km,39.800.000,https://carro.mercadolibre.com.co/MCO-913794587-subaru-xv-hybrid-modelo-2021-_JM#position=2&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
530,Ford,Ecosport,2010,Blanco,Gasolina,5,Mecánica,2.0,Camioneta,145184 km,37.000.000,https://carro.mercadolibre.com.co/MCO-913711887-bmw-330i-sportline-modelo-2020-_JM#position=3&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
531,Chevrolet,Spark GT,2017,Gris,Gasolina,4,Mecánica,1200,NA,74349 km,39.800.000,https://carro.mercadolibre.com.co/MCO-913183135-kia-sportage-fq-modelo-2015-_JM#position=4&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Laureles - Medellín
532,Ford,Ranger,2020,Gris,Diésel,4,Mecánica,3.2,Pick-Up,44000 km,139.900.000,https://carro.mercadolibre.com.co/MCO-911945331-mitsubishi-montero-hard-top-modelo-2016-_JM#position=5&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
533,Renault,Duster,2018,Plateado,Gasolina,5,Automática,2.0,Camioneta,59000 km,66.900.000,https://carro.mercadolibre.com.co/MCO-910706047-chevrolet-traverse-high-country-2019-_JM#position=6&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Los Colores - Medellín
534,Porsche,Macan,2016,Gris,Gasolina,5,Automática,3.0,Camioneta,54000 km,219.000.000,https://carro.mercadolibre.com.co/MCO-909713446-ford-raptor-modelo-2019-_JM#position=7&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
535,Nissan,Frontier,2020,Gris,Diésel,4,Automática,2.5,Pick-Up,25000 km,142.000.000,https://carro.mercadolibre.com.co/MCO-908314463-ford-edge-2016-_JM#position=8&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
536,Toyota,Hilux,2022,Plateado,Diésel,4,Automática,2.8,Pick-Up,6800 km,308.000.000,https://carro.mercadolibre.com.co/MCO-905408367-land-rover-range-rover-evoque-modelo-2020-_JM#position=9&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Laureles - Medellín
537,Mazda,CX-9,2017,Gris,Gasolina,5,Automática,2.5,Station Wagon,39000 km,138.500.000,https://carro.mercadolibre.com.co/MCO-938324290-toyota-fortuner-28l-2019-_JM#position=10&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
538,Ford,Fiesta,2014,Gasolina,5,Mecánica,1.6,Hatchback,NA,59000 km,44.500.000,https://carro.mercadolibre.com.co/MCO-938043394-renault-duster-dynamique-4x2-2015-_JM#position=11&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,San Joaquin - Sabaneta
539,Hyundai,Tucson,2013,Diésel,5,Mecánica,2.0,Camioneta,NA,151000 km,64.500.000,https://carro.mercadolibre.com.co/MCO-933657130-nissan-x-trail-exclusive-2017-_JM#position=12&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,San Lucas - Envigado
540,Toyota,4Runner,2018,Gris,Gasolina,5,Automática,4.0,Camioneta,66000 km,198.500.000,https://carro.mercadolibre.com.co/MCO-931847032-mercedes-benz-gla-200-2016-_JM#position=13&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Loma de las brujas - Envigado
541,Chevrolet,Tracker,2015,Dorado,Gasolina,5,Mecánica,1.8,Camioneta,40110 km,51.900.000,https://carro.mercadolibre.com.co/MCO-931432085-toyota-prado-txl-2019-_JM#position=14&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Conquistadores - Medellín
542,Kia,Picanto,2017,Blanco,Gasolina,5,Mecánica,1.0,Hatchback,98000 km,37.900.000,https://carro.mercadolibre.com.co/MCO-931416075-mazda-2-touring-2016-_JM#position=15&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
543,Chevrolet,Grand Vitara,2003,Plateado,Gasolina,5,Automática,2.5,Camioneta,175000 km,36.900.000,https://carro.mercadolibre.com.co/MCO-930123397-bmw-420i-f33-cabriolet-executive-2017-_JM#position=16&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
544,Toyota,Land Cruiser,2000,Rojo,Gasolina,2,Mecánica,4.5,Camioneta,190000 km,119.900.000,https://carro.mercadolibre.com.co/MCO-924559306-hyundai-atos-prime-2011-_JM#position=17&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Granizal - Medellín
545,Ford,Edge,2012,Gris,Gasolina,5,Automática,3.5,Camioneta,140413 km,55.000.000,https://carro.mercadolibre.com.co/MCO-922634202-mazda-3-sport-touring-_JM#position=18&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Los Colores - Medellín
546,Volkswagen,Gol,2018,Gris,Gasolina,5,Mecánica,1.6,Hatchback,53410 km,43.000.000,https://carro.mercadolibre.com.co/MCO-906782140-mini-cooper-se-electrico-modelo-2022-_JM#position=19&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
547,Renault,Logan,2011,Gris,Gasolina,4,Mecánica,1.6,Sedán,61255 km,26.800.000,https://carro.mercadolibre.com.co/MCO-905908029-land-rover-ranger-2018-_JM#position=20&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
548,Honda,HR-V,2019,Gris,Gasolina,5,Automática,1800,Camioneta,19846 km,95.000.000,https://carro.mercadolibre.com.co/MCO-938854935-chevrolet-aveo-gti-2008-_JM#position=21&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Dorado - Envigado
549,Toyota,Land Cruiser,2013,Plateado,Gasolina,5,Mecánica,4.6,Camioneta,121841 km,205.000.000,https://carro.mercadolibre.com.co/MCO-934786301-chevrolet-vitara-modelo-2010-_JM#position=22&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Copacabana
550,Volkswagen,T-Cross,2020,Blanco,Gasolina,5,Mecánica,1.6,Camioneta,20000 km,78.500.000,https://carro.mercadolibre.com.co/MCO-928080391-mazda-2-grand-touring-2016-_JM#position=23&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Las Antillas - Envigado
551,Renault,Koleos,2013,Dorado,Gasolina,5,Automática,2.5,Camioneta,143000 km,48.900.000,https://carro.mercadolibre.com.co/MCO-924514796-toyota-land-cruiser-lc-200-2019-_JM#position=24&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Las Palmas - Medellín
552,Mercedes-Benz,Clase C,2016,Plateado,Gasolina,4,Automática,1.6,Sedán,79000 km,89.900.000,https://carro.mercadolibre.com.co/MCO-922677742-toyota-prado-tx-blindado-2013-_JM#position=25&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
553,Nissan,Frontier,2019,Plateado,Gasolina,4,Mecánica,2.5,Pick-Up,51000 km,99.900.000,https://carro.mercadolibre.com.co/MCO-918497110-toyota-fj-cruiser-2019-_JM#position=26&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
554,Ford,Ecosport 2,2015,Dorado,Gasolina,5,Automática,2.0,Camioneta,30400 km,57.900.000,https://carro.mercadolibre.com.co/MCO-909700003-kia-sportage-revolution-modelo-2015-_JM#position=27&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Carmelo - Sabaneta
555,Toyota,Prado,2015,Blanco,Gasolina,5,Mecánica,4.0,Camioneta,139000 km,178.500.000,https://carro.mercadolibre.com.co/MCO-938935709-toyota-corolla-xei-2022-_JM#position=28&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
556,Mercedes-Benz,Clase A,2019,Blanco,Gasolina,5,Automática,1.3,Hatchback,38000 km,106.900.000,https://carro.mercadolibre.com.co/MCO-938291454-honda-crv-city-plus-2017-_JM#position=29&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,El Poblado - Medellín
557,Mercedes-Benz,Clase GLC,2020,Plateado,Gasolina,5,Automática,2.0,Camioneta,25000 km,178.000.000,https://carro.mercadolibre.com.co/MCO-937622556-nissan-versa-advance-2016-_JM#position=30&search_layout=grid&type=item&tracking_id=0792544b-be87-471f-b67c-44b8c6788860,Itaguí
