,Marca,Modelo,Año,Color,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Precio,Link,Ubicación
791,Renault,Sandero,2019,Gasolina,5,Automática,1.6,Hatchback,NA,4250 km,39.000.000,https://carro.mercadolibre.com.co/MCO-939262646-renault-duster-2019-20-dynamique-4x2-_JM#position=24&search_layout=grid&type=item&tracking_id=9af93428-01be-44fd-bdab-d01e118ded9f,Pereira
792,Toyota,Hilux,1995,Gasolina,2,Mecánica,2.4,Pick-Up,NA,200000 km,28.000.000,https://carro.mercadolibre.com.co/MCO-938505211-volkswagen-virtus-2019-16-highline-_JM#position=25&search_layout=grid&type=item&tracking_id=9af93428-01be-44fd-bdab-d01e118ded9f,Pereira
793,Toyota,Hilux,2013,Diésel,2,Mecánica,2.5,Pick-Up,NA,153000 km,118.000.000,https://carro.mercadolibre.com.co/MCO-938343796-toyota-prado-2006-27-sumo-_JM#position=26&search_layout=grid&type=item&tracking_id=9af93428-01be-44fd-bdab-d01e118ded9f,Pereira
794,Kia,Sportage,2015,Gasolina,5,Mecánica,2.0,Camioneta,NA,130000 km,69.500.000,https://carro.mercadolibre.com.co/MCO-938277770-renault-stepway-2018-16-intense-mecanica-_JM#position=27&search_layout=grid&type=item&tracking_id=9af93428-01be-44fd-bdab-d01e118ded9f,Pereira
795,Mazda,2,2012,Gasolina,5,Mecánica,1.5,Hatchback,NA,113000 km,36.000.000,https://carro.mercadolibre.com.co/MCO-937013409-audi-a3-2015-18-ambition-s-line-_JM#position=28&search_layout=grid&type=item&tracking_id=9af93428-01be-44fd-bdab-d01e118ded9f,Pereira
796,Ford,Ecosport 2,2016,Negro,Gasolina,5,Automática,2.0,Camioneta,107000 km,54.000.000,https://carro.mercadolibre.com.co/MCO-935309776-volkswagen-gol-2015-16-comfortline-_JM#position=29&search_layout=grid&type=item&tracking_id=9af93428-01be-44fd-bdab-d01e118ded9f,Pereira
797,Chevrolet,Onix,2020,Gasolina,5,Mecánica,1.4,Hatchback,NA,19000 km,52.000.000,https://carro.mercadolibre.com.co/MCO-934553346-chevrolet-tracker-2015-18-ls-_JM#position=30&search_layout=grid&type=item&tracking_id=9af93428-01be-44fd-bdab-d01e118ded9f,Dosquebradas
798,Hyundai,TUCSON IX-35,2012,Plateado,Gasolina,5,Mecánica,2.0,Camioneta,114000 km,52.000.000,https://carro.mercadolibre.com.co/MCO-934381157-renault-clio-style-_JM#position=31&search_layout=grid&type=item&tracking_id=9af93428-01be-44fd-bdab-d01e118ded9f,La Villa - Pereira
799,Hyundai,TUCSON IX-35,2015,Gasolina,5,Mecánica,2.0,Camioneta,NA,65000 km,70.000.000,https://carro.mercadolibre.com.co/MCO-933582905-chevrolet-captiva-2011-24-sport-_JM#position=32&search_layout=grid&type=item&tracking_id=9af93428-01be-44fd-bdab-d01e118ded9f,Pereira
800,Suzuki,Celerio,2019,Blanco,Gasolina,5,Mecánica,1.0,Hatchback,11000 km,38.500.000,https://carro.mercadolibre.com.co/MCO-933542045-mazda-6-2010-25-l5na0-_JM#position=33&search_layout=grid&type=item&tracking_id=9af93428-01be-44fd-bdab-d01e118ded9f,Pereira
801,Chevrolet,Tracker,2020,Rojo,Gasolina,5,Mecánica,1.8,Camioneta,34000 km,69.000.000,https://carro.mercadolibre.com.co/MCO-930860774-renault-duster-2016-20-dynamique-4x2-_JM#position=34&search_layout=grid&type=item&tracking_id=9af93428-01be-44fd-bdab-d01e118ded9f,Pereira
802,Toyota,Corolla,2009,Gasolina,4,Mecánica,1.8,Sedán,NA,190000 km,38.000.000,https://carro.mercadolibre.com.co/MCO-928476463-kia-picanto-2013-125-ion-xtrem-_JM#position=35&search_layout=grid&type=item&tracking_id=9af93428-01be-44fd-bdab-d01e118ded9f,Dosquebradas
803,Chevrolet,Corsa,1999,Gasolina,5,Mecánica,1.4,Hatchback,NA,480000 km,11.000.000,https://carro.mercadolibre.com.co/MCO-926311613-renault-duster-2015-20-dynamique-4x2-_JM#position=36&search_layout=grid&type=item&tracking_id=9af93428-01be-44fd-bdab-d01e118ded9f,Pereira
804,Nissan,Frontier,2009,Gasolina,2,Mecánica,2.4,Pick-Up,NA,165000 km,39.500.000,https://carro.mercadolibre.com.co/MCO-925899836-mazda-2-15-grand-touring-lx-automatico-_JM#position=37&search_layout=grid&type=item&tracking_id=9af93428-01be-44fd-bdab-d01e118ded9f,Pinares - Pereira
805,Renault,Duster,2020,Gasolina,5,Automática,2.0,Camioneta,NA,60000 km,75.900.000,https://carro.mercadolibre.com.co/MCO-925929832-toyota-corolla-2010-16-xli-_JM#position=38&search_layout=grid&type=item&tracking_id=9af93428-01be-44fd-bdab-d01e118ded9f,Pereira
806,Toyota,Fortuner,2015,Gasolina,5,Mecánica,2.7,Camioneta,NA,80000 km,125.000.000,https://carro.mercadolibre.com.co/MCO-925182626-toyota-hilux-24-_JM#position=39&search_layout=grid&type=item&tracking_id=9af93428-01be-44fd-bdab-d01e118ded9f,Pereira
807,Chevrolet,Spark,2018,Gris,Gasolina,5,Mecánica,1.0,Hatchback,171134 km,28.000.000,https://carro.mercadolibre.com.co/MCO-924867425-hyundai-tucson-2007-27-gls-_JM#position=40&search_layout=grid&type=item&tracking_id=9af93428-01be-44fd-bdab-d01e118ded9f,Pereira
808,Chevrolet,Equinox,2018,Gasolina,5,Automática,1.5,Camioneta,NA,24000 km,95.000.000,https://carro.mercadolibre.com.co/MCO-930821281-renault-stepway-2014-exelente-estado-_JM#position=41&search_layout=grid&type=item&tracking_id=9af93428-01be-44fd-bdab-d01e118ded9f,Dosquebradas
809,Renault,Sandero,2017,Gasolina,5,Automática,1.6,Hatchback,NA,59500 km,39.500.000,https://carro.mercadolibre.com.co/MCO-935115409-nissan-frontier-_JM#position=42&search_layout=grid&type=item&tracking_id=9af93428-01be-44fd-bdab-d01e118ded9f,Alamos - Pereira
810,Ford,Ecosport,2009,Negro,Gasolina,5,Mecánica,2.0,Camioneta,171000 km,35.500.000,https://carro.mercadolibre.com.co/MCO-930650235-volkswagen-crossfox-2015-16l-camioneta-_JM#position=43&search_layout=grid&type=item&tracking_id=9af93428-01be-44fd-bdab-d01e118ded9f,Pereira
811,Chevrolet,Tracker,2016,Gasolina,5,Mecánica,1.8,Camioneta,NA,49000 km,57.000.000,https://carro.mercadolibre.com.co/MCO-923233822-chevrolet-optra-2011-16-advance-_JM#position=44&search_layout=grid&type=item&tracking_id=9af93428-01be-44fd-bdab-d01e118ded9f,Pereira
812,Chevrolet,AVEO EMOTION,2010,Gasolina,5,Mecánica,1.6,Hatchback,NA,125900 km,25.300.000,https://carro.mercadolibre.com.co/MCO-930966862-chevrolet-tracker-2013-18-ls-_JM#position=45&search_layout=grid&type=item&tracking_id=9af93428-01be-44fd-bdab-d01e118ded9f,Pereira
813,Renault,Twingo,2011,Gris,Gasolina,3,Mecánica,1.2,Hatchback,178000 km,20.000.000,https://carro.mercadolibre.com.co/MCO-939342949-nissan-kicks-2018-16-advance-_JM#position=46&search_layout=grid&type=item&tracking_id=9af93428-01be-44fd-bdab-d01e118ded9f,Pereira
814,Chevrolet,Sail,2015,Blanco,Gasolina,5,Mecánica,1.4,Hatchback,120 km,32.000.000,https://carro.mercadolibre.com.co/MCO-937023821-renault-duster-2017-16-expression-mecanica-_JM#position=47&search_layout=grid&type=item&tracking_id=9af93428-01be-44fd-bdab-d01e118ded9f,Belén De Umbría
815,Mazda,2,2019,Gasolina,4,Mecánica,1.5,Sedán,NA,63000 km,60.000.000,https://carro.mercadolibre.com.co/MCO-936752738-renault-logan-2012-16-expression-fii-_JM#position=48&search_layout=grid&type=item&tracking_id=9af93428-01be-44fd-bdab-d01e118ded9f,Santa Rosa De Cabal
816,Chevrolet,Beat,2019,Gasolina,4,Mecánica,1.2,Sedán,NA,86000 km,39.100.000,https://carro.mercadolibre.com.co/MCO-936686557-chevrolet-onix-14-ltz-5-p-_JM#position=1&search_layout=grid&type=item&tracking_id=a18fca41-1cfe-44a8-a192-15f06381de2c,Alamos - Pereira
817,Renault,Clio,2017,Gris,Gasolina,5,Mecánica,1.2,Hatchback,70000 km,32.500.000,https://carro.mercadolibre.com.co/MCO-936036837-aveo-gti-2011-gti-_JM#position=2&search_layout=grid&type=item&tracking_id=a18fca41-1cfe-44a8-a192-15f06381de2c,Pereira
818,Chevrolet,LUV,2012,Blanco,Diésel,2,Mecánica,2.5,Pick-Up,190000 km,65.000.000,https://carro.mercadolibre.com.co/MCO-935116493-mercedes-benz-clase-cla-14-turbo-_JM#position=3&search_layout=grid&type=item&tracking_id=a18fca41-1cfe-44a8-a192-15f06381de2c,Pereira
819,Renault,Twingo,2000,Gasolina,5,Mecánica,1.2,Hatchback,NA,243000 km,14.000.000,https://carro.mercadolibre.com.co/MCO-934955547-bmw-x3-2014-20-f25-xdrive20i-_JM#position=4&search_layout=grid&type=item&tracking_id=a18fca41-1cfe-44a8-a192-15f06381de2c,Pereira
820,Renault,Clio,2015,Gasolina,5,Mecánica,1.2,Hatchback,NA,97000 km,28.000.000,https://carro.mercadolibre.com.co/MCO-935113645-bmw-x3-2014-20-f25-xdrive20i-_JM#position=5&search_layout=grid&type=item&tracking_id=a18fca41-1cfe-44a8-a192-15f06381de2c,Pereira
821,Audi,Q2,2020,Blanco,Gasolina,5,Automática,1.0,Camioneta,18000 km,110.000.000,https://carro.mercadolibre.com.co/MCO-934791272-kia-sportage-vibrant-16-_JM#position=6&search_layout=grid&type=item&tracking_id=a18fca41-1cfe-44a8-a192-15f06381de2c,Pereira
822,Chevrolet,Joy,2021,Gasolina,4,Automática,1.4,Sedán,NA,43000 km,46.000.000,https://carro.mercadolibre.com.co/MCO-934435113-mini-cooper-mini-cooper-s-_JM#position=7&search_layout=grid&type=item&tracking_id=a18fca41-1cfe-44a8-a192-15f06381de2c,Pereira
823,Renault,Sandero,2013,Gasolina,5,Mecánica,1.6,Hatchback,NA,156000 km,27.500.000,https://carro.mercadolibre.com.co/MCO-933704908-toyota-hilux-2007-30-srv-_JM#position=8&search_layout=grid&type=item&tracking_id=a18fca41-1cfe-44a8-a192-15f06381de2c,Pereira
824,Chevrolet,Sail,2019,Gasolina,5,Mecánica,1.4,Hatchback,NA,232 km,160.000.000,https://carro.mercadolibre.com.co/MCO-932892879-mazda-3-mazda-3-turing-_JM#position=9&search_layout=grid&type=item&tracking_id=a18fca41-1cfe-44a8-a192-15f06381de2c,Pereira
825,Honda,Civic,2006,Blanco,Gasolina,4,Automática,1800CC,Sedán,126000 km,31.000.000,https://carro.mercadolibre.com.co/MCO-932646926-nissan-march-2020-16-active-_JM#position=10&search_layout=grid&type=item&tracking_id=a18fca41-1cfe-44a8-a192-15f06381de2c,Pereira
826,Toyota,Fortuner,2010,Diésel,5,Mecánica,3.0,Camioneta,NA,146000 km,105.000.000,https://carro.mercadolibre.com.co/MCO-932304993-mercedes-benz-a200-_JM#position=11&search_layout=grid&type=item&tracking_id=a18fca41-1cfe-44a8-a192-15f06381de2c,Cerritos - Pereira
827,Renault,Twingo,2005,Gris,Gasolina,3,Mecánica,Coupé,NA,190000 km,12.000.000,https://carro.mercadolibre.com.co/MCO-932300031-chevrolet-captiva-2017-24-sport-182-hp-_JM#position=12&search_layout=grid&type=item&tracking_id=a18fca41-1cfe-44a8-a192-15f06381de2c,Dosquebradas
828,Renault,Sandero,2019,Gasolina,5,Automática,1.6,Hatchback,NA,42000 km,45.000.000,https://carro.mercadolibre.com.co/MCO-932061111-ford-escape-titanium-mod-2019-_JM#position=13&search_layout=grid&type=item&tracking_id=a18fca41-1cfe-44a8-a192-15f06381de2c,30 de Agosto - Pereira
829,Renault,Logan,2017,Gris,Gasolina,4,Automática,1.6,Sedán,32350 km,39.000.000,https://carro.mercadolibre.com.co/MCO-932036580-renault-captur-2020-20-zen-automatica-_JM#position=14&search_layout=grid&type=item&tracking_id=a18fca41-1cfe-44a8-a192-15f06381de2c,Pereira
830,Suzuki,Grand Vitara,2010,Gris,Gasolina,5,Automática,2.7,Camioneta,196512 km,38.000.000,https://carro.mercadolibre.com.co/MCO-932004585-mazda-cx-3-touring-automatica-_JM#position=15&search_layout=grid&type=item&tracking_id=a18fca41-1cfe-44a8-a192-15f06381de2c,Dosquebradas
831,Chevrolet,Spark,2009,Gasolina,5,Mecánica,1.0,Hatchback,NA,10 km,18.000.000,https://carro.mercadolibre.com.co/MCO-930940795-kia-rio-2019-14-zenith-hb-4-p-_JM#position=16&search_layout=grid&type=item&tracking_id=a18fca41-1cfe-44a8-a192-15f06381de2c,Pereira
832,Mazda,B2200,1996,Gasolina,2,Mecánica,2.2,Pick-Up,NA,1 km,26.500.000,https://carro.mercadolibre.com.co/MCO-930860963-volkswagen-gol-2019-16-comfortline-_JM#position=17&search_layout=grid&type=item&tracking_id=a18fca41-1cfe-44a8-a192-15f06381de2c,Pereira
833,Renault,2005,2005,Azul,Gasolina,5,Mecánica,1400,Sedán,252373 km,17.500.000,https://carro.mercadolibre.com.co/MCO-930481539-renault-duster-_JM#position=18&search_layout=grid&type=item&tracking_id=a18fca41-1cfe-44a8-a192-15f06381de2c,Pereira
834,Volkswagen,Gol,2007,Gasolina,5,Mecánica,1.8,Hatchback,NA,128000 km,17.000.000,https://carro.mercadolibre.com.co/MCO-930090952-hyundai-_JM#position=19&search_layout=grid&type=item&tracking_id=a18fca41-1cfe-44a8-a192-15f06381de2c,Pereira
835,Renault,Clio,2016,Gris,Gasolina,4,Mecánica,gasolina,NA,128000 km,31.500.000,https://carro.mercadolibre.com.co/MCO-929017644-toyota-land-cruiser-2011-40-grj71-_JM#position=20&search_layout=grid&type=item&tracking_id=a18fca41-1cfe-44a8-a192-15f06381de2c,Pereira
836,Mazda,3,2021,Gasolina,4,Automática,2.0,Sedán,NA,27000 km,88.000.000,https://carro.mercadolibre.com.co/MCO-928756477-logan-2011-_JM#position=21&search_layout=grid&type=item&tracking_id=a18fca41-1cfe-44a8-a192-15f06381de2c,Cuba - Pereira
837,Peugeot,2008,2021,Gris,Gasolina,5,Automática,1.2,Camioneta,21000 km,102.000.000,https://carro.mercadolibre.com.co/MCO-928605870-kia-rio-rio-sedan-vibrant-_JM#position=22&search_layout=grid&type=item&tracking_id=a18fca41-1cfe-44a8-a192-15f06381de2c,Pereira
838,Chevrolet,Cobalt,2016,Gasolina,4,Mecánica,1.8,Sedán,NA,179000 km,32.000.000,https://carro.mercadolibre.com.co/MCO-927959755-chevrolet-spark-gt-spark-gt-_JM#position=23&search_layout=grid&type=item&tracking_id=a18fca41-1cfe-44a8-a192-15f06381de2c,Dosquebradas
839,Renault,Kwid,2020,Blanco,Gasolina,5,Mecánica,1.0,Camioneta,35000 km,39.900.000,https://carro.mercadolibre.com.co/MCO-927963982-chevrolet-aveo-2010-16-sd-_JM#position=24&search_layout=grid&type=item&tracking_id=a18fca41-1cfe-44a8-a192-15f06381de2c,Pereira
840,Ford,Fiesta,2012,Gasolina,4,Mecánica,1.6,Sedán,NA,124000 km,32.500.000,https://carro.mercadolibre.com.co/MCO-927554705-chevrolet-apache-3105-panel-_JM#position=25&search_layout=grid&type=item&tracking_id=a18fca41-1cfe-44a8-a192-15f06381de2c,Pereira
841,Mazda,CX-5,2014,Gasolina,5,Mecánica,2.0,Camioneta,NA,78800 km,74.900.000,https://carro.mercadolibre.com.co/MCO-926878744-chevrolet-tracker-2015-18-lt-4x2-_JM#position=26&search_layout=grid&type=item&tracking_id=a18fca41-1cfe-44a8-a192-15f06381de2c,Santa Rosa De Cabal
842,Chevrolet,Onix,2018,Gasolina,5,Mecánica,1.4,Hatchback,NA,29000 km,49.500.000,https://carro.mercadolibre.com.co/MCO-924110019-renault-clio-2007-fii-dynamique-_JM#position=27&search_layout=grid&type=item&tracking_id=a18fca41-1cfe-44a8-a192-15f06381de2c,Pereira
843,Renault,Clio,2014,Gasolina,5,Mecánica,1.2,Hatchback,NA,82500 km,28.900.000,https://carro.mercadolibre.com.co/MCO-922193388-chevrolet-traverse-2016-36l-lt-_JM#position=28&search_layout=grid&type=item&tracking_id=a18fca41-1cfe-44a8-a192-15f06381de2c,Pereira
844,Chevrolet,Sail,2014,Gasolina,4,Mecánica,1.4,Sedán,NA,1 km,26.000.000,https://carro.mercadolibre.com.co/MCO-939481747-toyota-prado-2014-30-tx-l-fl-_JM#position=29&search_layout=grid&type=item&tracking_id=a18fca41-1cfe-44a8-a192-15f06381de2c,Pereira
845,Kia,Picanto,2019,Gasolina,5,Mecánica,1.2,Hatchback,NA,47850 km,44.000.000,https://carro.mercadolibre.com.co/MCO-932856492-toyota-fortuner-2015-27l-4x2-_JM#position=30&search_layout=grid&type=item&tracking_id=a18fca41-1cfe-44a8-a192-15f06381de2c,Pereira
846,Kia,Picanto,2018,Gasolina,5,Mecánica,1.2,Hatchback,NA,62000 km,41.800.000,https://carro.mercadolibre.com.co/MCO-933575378-mazda-2-2012-15-15hm1c-_JM#position=31&search_layout=grid&type=item&tracking_id=a18fca41-1cfe-44a8-a192-15f06381de2c,Pereira
847,Toyota,Hilux,2006,Plateado,Gasolina,2,Mecánica,2.4,Pick-Up,254000 km,64.000.000,https://carro.mercadolibre.com.co/MCO-925616684-audi-a3-2011-16-_JM#position=32&search_layout=grid&type=item&tracking_id=a18fca41-1cfe-44a8-a192-15f06381de2c,Pereira
848,Chevrolet,Spark,2015,Gris,Gasolina,5,Mecánica,1.0,Hatchback,101400 km,24.900.000,https://carro.mercadolibre.com.co/MCO-928770528-audi-a1-sportback-sline-_JM#position=33&search_layout=grid&type=item&tracking_id=a18fca41-1cfe-44a8-a192-15f06381de2c,Dosquebradas
849,Mazda,3,2021,Rojo,Gasolina,5,Automática,2.5,Sedán,17500 km,89.950.000,https://carro.mercadolibre.com.co/MCO-925269799-nissan-qashqai-20-sense-_JM#position=34&search_layout=grid&type=item&tracking_id=a18fca41-1cfe-44a8-a192-15f06381de2c,Alamos - Pereira
850,Audi,A4,2014,Gris,Gasolina,5,Automática,1.8,Sedán,84337 km,47.000.000,https://carro.mercadolibre.com.co/MCO-937485495-toyota-_JM#position=35&search_layout=grid&type=item&tracking_id=a18fca41-1cfe-44a8-a192-15f06381de2c,Centro - Pereira
851,Suzuki,Vitara,1996,Azul,Gasolina,5,Mecánica,1.600,NA,175000 km,28.000.000,https://carro.mercadolibre.com.co/MCO-927452854-mazda-3-_JM#position=36&search_layout=grid&type=item&tracking_id=a18fca41-1cfe-44a8-a192-15f06381de2c,Centro - Pereira
852,Mazda,2,2018,Gris,Gasolina,5,Automática,1.5,Hatchback,65600 km,63.000.000,https://carro.mercadolibre.com.co/MCO-928795457-chevrolet-tracker-ls-_JM#position=37&search_layout=grid&type=item&tracking_id=a18fca41-1cfe-44a8-a192-15f06381de2c,Corales - Pereira
853,Jeep,Willys,1961,Amarillo,Gasolina,2,Mecánica,2.500,NA,100000 km,29.500.000,https://carro.mercadolibre.com.co/MCO-939059235-renault-logan-authentique-1600cc-_JM#position=38&search_layout=grid&type=item&tracking_id=a18fca41-1cfe-44a8-a192-15f06381de2c,Condina - Pereira
854,Mazda,BT-50,2011,Negro,Gasolina,2,Mecánica,2.2,Pick-Up,156000 km,49.500.000,https://carro.mercadolibre.com.co/MCO-939058972-kia-picanto-2018-125-_JM#position=39&search_layout=grid&type=item&tracking_id=a18fca41-1cfe-44a8-a192-15f06381de2c,Pereira
855,Ford,Escape,2014,Blanco,Gasolina,5,Automática,2.0,Camioneta,85000 km,60.000.000,https://carro.mercadolibre.com.co/MCO-938291644-daihatsu-terios-2009-15-okii-sport-_JM#position=40&search_layout=grid&type=item&tracking_id=a18fca41-1cfe-44a8-a192-15f06381de2c,Pereira
856,Renault,Symbol,2005,Azul,Gasolina,4,Mecánica,1.4,Sedán,239000 km,14.900.000,https://carro.mercadolibre.com.co/MCO-937003507-chevrolet-tracker-2016-18-ls-_JM#position=41&search_layout=grid&type=item&tracking_id=a18fca41-1cfe-44a8-a192-15f06381de2c,Dosquebradas
857,Chevrolet,D-Max,2013,Gris,Diésel,2,Mecánica,3.000,NA,279091 km,93.000.000,https://carro.mercadolibre.com.co/MCO-936519069-mitsubishi-montero-2005-30-v43-wagon-_JM#position=42&search_layout=grid&type=item&tracking_id=a18fca41-1cfe-44a8-a192-15f06381de2c,Pereira
858,Chevrolet,Grand Vitara,2009,Blanco,Gasolina,3,Mecánica,1.6,Camioneta,160384 km,43.390.000,https://carro.mercadolibre.com.co/MCO-936101441-peugeot-207-2012-16-allure-_JM#position=43&search_layout=grid&type=item&tracking_id=a18fca41-1cfe-44a8-a192-15f06381de2c,Pereira
859,Toyota,Hilux,2018,Blanco,Diésel,4,Automática,2.8,Pick-Up,66000 km,186.800.000,https://carro.mercadolibre.com.co/MCO-932881195-mitsubishi-eclipse-cross-4awd-_JM#position=44&search_layout=grid&type=item&tracking_id=a18fca41-1cfe-44a8-a192-15f06381de2c,Dosquebradas
860,Ford,Ecosport,2008,Blanco,Gasolina,5,Mecánica,2.0,Camioneta,115000 km,29.990.000,https://carro.mercadolibre.com.co/MCO-932101304-suzuki-swift-dzire-12-sedan-automatico-2020-_JM#position=45&search_layout=grid&type=item&tracking_id=a18fca41-1cfe-44a8-a192-15f06381de2c,Centro - Pereira
861,,,,,,,,,,,,https://carro.mercadolibre.com.co/MCO-931479265-nissan-march-2017-16-active-_JM#position=46&search_layout=grid&type=item&tracking_id=a18fca41-1cfe-44a8-a192-15f06381de2c,Santa Rosa De Cabal
862,,,,,,,,,,,,https://carro.mercadolibre.com.co/MCO-930978512-nissan-pathfinder-modelo-95-_JM#position=47&search_layout=grid&type=item&tracking_id=a18fca41-1cfe-44a8-a192-15f06381de2c,Corales - Pereira
863,,,,,,,,,,,,https://carro.mercadolibre.com.co/MCO-928846445-renault-steway-2020-_JM#position=48&search_layout=grid&type=item&tracking_id=a18fca41-1cfe-44a8-a192-15f06381de2c,Pereira
864,,,,,,,,,,,,https://carro.mercadolibre.com.co/MCO-927930060-lada-niva-ruso-_JM#position=1&search_layout=grid&type=item&tracking_id=26210ff3-5a40-45b8-8bfa-a32a374a9369,Dosquebradas
865,,,,,,,,,,,,https://carro.mercadolibre.com.co/MCO-927540525-renault-sandero-2019-_JM#position=2&search_layout=grid&type=item&tracking_id=26210ff3-5a40-45b8-8bfa-a32a374a9369,Pereira
866,,,,,,,,,,,,https://carro.mercadolibre.com.co/MCO-927052317-toyota-hilux-1995-24l-117-hp-4x2-_JM#position=3&search_layout=grid&type=item&tracking_id=26210ff3-5a40-45b8-8bfa-a32a374a9369,Dosquebradas
867,,,,,,,,,,,,https://carro.mercadolibre.com.co/MCO-926379428-renault-clio-clio-campus-16-_JM#position=4&search_layout=grid&type=item&tracking_id=26210ff3-5a40-45b8-8bfa-a32a374a9369,Pereira
868,,,,,,,,,,,,https://carro.mercadolibre.com.co/MCO-924227467-toyota-hilux-2013-25-imv-4x4-_JM#position=5&search_layout=grid&type=item&tracking_id=26210ff3-5a40-45b8-8bfa-a32a374a9369,Pereira
869,,,,,,,,,,,,https://carro.mercadolibre.com.co/MCO-923933135-kia-sportage-2015-20-revolution-gasolina-158-hp-4x2-_JM#position=6&search_layout=grid&type=item&tracking_id=26210ff3-5a40-45b8-8bfa-a32a374a9369,Pereira
870,,,,,,,,,,,,https://carro.mercadolibre.com.co/MCO-923370196-volvo-xc60-b6-inscripcion-_JM#position=7&search_layout=grid&type=item&tracking_id=26210ff3-5a40-45b8-8bfa-a32a374a9369,Pereira
871,,,,,,,,,,,,https://carro.mercadolibre.com.co/MCO-922790444-mazda-2-2012-15-15hm1c-_JM#position=8&search_layout=grid&type=item&tracking_id=26210ff3-5a40-45b8-8bfa-a32a374a9369,Pereira
872,,,,,,,,,,,,https://carro.mercadolibre.com.co/MCO-922361183-ford-ecosport-se-4x2-automatica-_JM#position=9&search_layout=grid&type=item&tracking_id=26210ff3-5a40-45b8-8bfa-a32a374a9369,Centro - Pereira
873,,,,,,,,,,,,https://carro.mercadolibre.com.co/MCO-922180260-chevrolet-onix-2020-14-ltz-5-p-_JM#position=10&search_layout=grid&type=item&tracking_id=26210ff3-5a40-45b8-8bfa-a32a374a9369,Pereira
